season,week,regime,tie_policy,contestant_id,contestant_name,n_active,exact_fan_rank_min,exact_fan_rank_max,exact_fan_rank_width,exact_normalized_fan_rank_width
30,7,R_plus,dense_rank,c_8b3d0c71d246,Suni Lee,9,1,9,8,1
30,7,R_plus,dense_rank,c_9b015ed7e42e,Cody Rigsby,9,1,9,8,1
30,7,R_plus,dense_rank,c_a71bf11ea29e,Olivia Jade,9,1,9,8,1
30,7,R_plus,dense_rank,c_a72a230eaba2,Melora Hardin,9,1,9,8,1
30,7,R_plus,dense_rank,c_dceaa5c7f8dd,Iman Shumpert,9,1,9,8,1
30,7,R_plus,dense_rank,c_def7afb85d8e,JoJo Siwa,9,1,9,8,1
30,7,R_plus,dense_rank,c_f1e90bd6e09a,"Mike ""The Miz"" Mizanin",9,3,9,6,0.75
30,8,R_plus,dense_rank,c_71da7b768d6d,Jimmie Allen,8,1,8,7,1
30,8,R_plus,dense_rank,c_84deafeeb974,Amanda Kloots,8,1,8,7,1
30,8,R_plus,dense_rank,c_8b3d0c71d246,Suni Lee,8,1,8,7,1
30,8,R_plus,dense_rank,c_9b015ed7e42e,Cody Rigsby,8,1,8,7,1
30,8,R_plus,dense_rank,c_a71bf11ea29e,Olivia Jade,8,3,8,5,0.714285714286
30,8,R_plus,dense_rank,c_a72a230eaba2,Melora Hardin,8,1,8,7,1
30,8,R_plus,dense_rank,c_dceaa5c7f8dd,Iman Shumpert,8,1,8,7,1
30,8,R_plus,dense_rank,c_def7afb85d8e,JoJo Siwa,8,1,8,7,1
30,9,R_plus,dense_rank,c_84deafeeb974,Amanda Kloots,6,1,6,5,1
30,9,R_plus,dense_rank,c_8b3d0c71d246,Suni Lee,6,2,6,4,0.8
30,9,R_plus,dense_rank,c_9b015ed7e42e,Cody Rigsby,6,1,6,5,1
30,9,R_plus,dense_rank,c_a72a230eaba2,Melora Hardin,6,1,6,5,1
30,9,R_plus,dense_rank,c_dceaa5c7f8dd,Iman Shumpert,6,1,6,5,1
30,9,R_plus,dense_rank,c_def7afb85d8e,JoJo Siwa,6,1,6,5,1
30,10,R_plus,dense_rank,c_84deafeeb974,Amanda Kloots,4,3,4,1,0.333333333333
30,10,R_plus,dense_rank,c_9b015ed7e42e,Cody Rigsby,4,1,3,2,0.666666666667
30,10,R_plus,dense_rank,c_dceaa5c7f8dd,Iman Shumpert,4,1,2,1,0.333333333333
30,10,R_plus,dense_rank,c_def7afb85d8e,JoJo Siwa,4,2,4,2,0.666666666667
31,1,R_plus,dense_rank,c_0d5a2f599184,Jessie James Decker,16,1,16,15,1
31,1,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,16,1,16,15,1
31,1,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,16,1,16,15,1
31,1,R_plus,dense_rank,c_4576c1e717de,Joseph Baena,16,1,16,15,1
31,1,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,16,1,16,15,1
31,1,R_plus,dense_rank,c_4805f1f102ab,Jason Lewis,16,6,16,10,0.666666666667
31,1,R_plus,dense_rank,c_6e2b2aba7b11,Selma Blair,16,1,16,15,1
31,1,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,16,1,16,15,1
31,1,R_plus,dense_rank,c_a8ae5f82613f,Cheryl Ladd,16,1,16,15,1
31,1,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,16,1,16,15,1
31,1,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,16,1,16,15,1
31,1,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,16,1,16,15,1
31,1,R_plus,dense_rank,c_f35311773a50,Shangela,16,1,16,15,1
31,1,R_plus,dense_rank,c_f437cc468edb,Sam Champion,16,1,16,15,1
31,1,R_plus,dense_rank,c_fa7ed2d79dc9,Teresa Giudice,16,1,16,15,1
31,1,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,16,1,16,15,1
31,2,R_plus,dense_rank,c_0d5a2f599184,Jessie James Decker,15,1,15,14,1
31,2,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,15,1,15,14,1
31,2,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,15,1,15,14,1
31,2,R_plus,dense_rank,c_4576c1e717de,Joseph Baena,15,1,15,14,1
31,2,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,15,1,15,14,1
31,2,R_plus,dense_rank,c_6e2b2aba7b11,Selma Blair,15,1,15,14,1
31,2,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,15,1,15,14,1
31,2,R_plus,dense_rank,c_a8ae5f82613f,Cheryl Ladd,15,1,15,14,1
31,2,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,15,1,15,14,1
31,2,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,15,1,15,14,1
31,2,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,15,1,15,14,1
31,2,R_plus,dense_rank,c_f35311773a50,Shangela,15,1,15,14,1
31,2,R_plus,dense_rank,c_f437cc468edb,Sam Champion,15,1,15,14,1
31,2,R_plus,dense_rank,c_fa7ed2d79dc9,Teresa Giudice,15,6,15,9,0.642857142857
31,2,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,15,1,15,14,1
31,3,R_plus,dense_rank,c_0d5a2f599184,Jessie James Decker,14,1,14,13,1
31,3,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,14,1,14,13,1
31,3,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,14,1,14,13,1
31,3,R_plus,dense_rank,c_4576c1e717de,Joseph Baena,14,1,14,13,1
31,3,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,14,1,14,13,1
31,3,R_plus,dense_rank,c_6e2b2aba7b11,Selma Blair,14,1,14,13,1
31,3,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,14,1,14,13,1
31,3,R_plus,dense_rank,c_a8ae5f82613f,Cheryl Ladd,14,4,14,10,0.769230769231
31,3,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,14,1,14,13,1
31,3,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,14,1,14,13,1
31,3,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,14,1,14,13,1
31,3,R_plus,dense_rank,c_f35311773a50,Shangela,14,1,14,13,1
31,3,R_plus,dense_rank,c_f437cc468edb,Sam Champion,14,1,14,13,1
31,3,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,14,1,14,13,1
31,4,R_plus,dense_rank,c_0d5a2f599184,Jessie James Decker,13,1,13,12,1
31,4,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,13,1,13,12,1
31,4,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,13,1,13,12,1
31,4,R_plus,dense_rank,c_4576c1e717de,Joseph Baena,13,1,13,12,1
31,4,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,13,1,13,12,1
31,4,R_plus,dense_rank,c_6e2b2aba7b11,Selma Blair,13,1,13,12,1
31,4,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,13,1,13,12,1
31,4,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,13,1,13,12,1
31,4,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,13,1,13,12,1
31,4,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,13,1,13,12,1
31,4,R_plus,dense_rank,c_f35311773a50,Shangela,13,1,13,12,1
31,4,R_plus,dense_rank,c_f437cc468edb,Sam Champion,13,6,13,7,0.583333333333
31,4,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,13,1,13,12,1
31,5,R_plus,dense_rank,c_0d5a2f599184,Jessie James Decker,12,1,12,11,1
31,5,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,12,1,12,11,1
31,5,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,12,1,12,11,1
31,5,R_plus,dense_rank,c_4576c1e717de,Joseph Baena,12,3,12,9,0.818181818182
31,5,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,12,1,12,11,1
31,5,R_plus,dense_rank,c_6e2b2aba7b11,Selma Blair,12,1,12,11,1
31,5,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,12,1,12,11,1
31,5,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,12,1,12,11,1
31,5,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,12,1,12,11,1
31,5,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,12,1,12,11,1
31,5,R_plus,dense_rank,c_f35311773a50,Shangela,12,1,12,11,1
31,5,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,12,1,12,11,1
31,6,R_plus,dense_rank,c_0d5a2f599184,Jessie James Decker,10,5,10,5,0.555555555556
31,6,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,10,1,10,9,1
31,6,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,10,1,10,9,1
31,6,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,10,1,10,9,1
31,6,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,10,1,10,9,1
31,6,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,10,1,10,9,1
31,6,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,10,1,10,9,1
31,6,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,10,1,10,9,1
31,6,R_plus,dense_rank,c_f35311773a50,Shangela,10,1,10,9,1
31,6,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,10,1,10,9,1
31,7,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,9,1,9,8,1
31,7,R_plus,dense_rank,c_41dbb7e37c3f,Jordin Sparks,9,3,9,6,0.75
31,7,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,9,1,9,8,1
31,7,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,9,1,9,8,1
31,7,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,9,1,9,8,1
31,7,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,9,1,9,8,1
31,7,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,9,1,9,8,1
31,7,R_plus,dense_rank,c_f35311773a50,Shangela,9,1,9,8,1
31,7,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,9,1,9,8,1
31,8,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,8,1,8,7,1
31,8,R_plus,dense_rank,c_4690169597bc,Heidi D'Amelio,8,2,8,6,0.857142857143
31,8,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,8,1,8,7,1
31,8,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,8,1,8,7,1
31,8,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,8,1,8,7,1
31,8,R_plus,dense_rank,c_e7b82e520741,Vinny Guadagnino,8,1,8,7,1
31,8,R_plus,dense_rank,c_f35311773a50,Shangela,8,1,8,7,1
31,8,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,8,1,8,7,1
31,9,R_plus,dense_rank,c_1159095f4a06,Daniel Durant,6,2,6,4,0.8
31,9,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,6,1,6,5,1
31,9,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,6,1,6,5,1
31,9,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,6,1,6,5,1
31,9,R_plus,dense_rank,c_f35311773a50,Shangela,6,1,6,5,1
31,9,R_plus,dense_rank,c_ff3d5df7f1dc,Trevor Donovan,6,1,6,5,1
31,10,R_plus,dense_rank,c_90c817bb5500,Gabby Windey,4,2,3,1,0.333333333333
31,10,R_plus,dense_rank,c_ae6bf360c8a4,Charli D'Amelio,4,1,1,0,0
31,10,R_plus,dense_rank,c_c71ddf354ea3,Wayne Brady,4,2,3,1,0.333333333333
31,10,R_plus,dense_rank,c_f35311773a50,Shangela,4,4,4,0,0
32,1,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,14,1,14,13,1
32,1,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,14,1,14,13,1
32,1,R_plus,dense_rank,c_1532158d2c60,Tyson Beckford,14,1,14,13,1
32,1,R_plus,dense_rank,c_274415f91128,Adrian Peterson,14,1,14,13,1
32,1,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,14,1,14,13,1
32,1,R_plus,dense_rank,c_3d3cd78d89be,Jamie Lynn Spears,14,1,14,13,1
32,1,R_plus,dense_rank,c_443de94b524e,Jason Mraz,14,1,14,13,1
32,1,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,14,1,14,13,1
32,1,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,14,1,14,13,1
32,1,R_plus,dense_rank,c_aa522d7fe14c,Mira Sorvino,14,1,14,13,1
32,1,R_plus,dense_rank,c_b615d6f6278a,Mauricio Umansky,14,1,14,13,1
32,1,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,14,1,14,13,1
32,1,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,14,1,14,13,1
32,1,R_plus,dense_rank,c_e9b2531b6284,Matt Walsh,14,5,14,9,0.692307692308
32,2,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,13,1,13,12,1
32,2,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,13,1,13,12,1
32,2,R_plus,dense_rank,c_1532158d2c60,Tyson Beckford,13,1,13,12,1
32,2,R_plus,dense_rank,c_274415f91128,Adrian Peterson,13,1,13,12,1
32,2,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,13,1,13,12,1
32,2,R_plus,dense_rank,c_3d3cd78d89be,Jamie Lynn Spears,13,7,13,6,0.5
32,2,R_plus,dense_rank,c_443de94b524e,Jason Mraz,13,1,13,12,1
32,2,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,13,1,13,12,1
32,2,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,13,1,13,12,1
32,2,R_plus,dense_rank,c_aa522d7fe14c,Mira Sorvino,13,1,13,12,1
32,2,R_plus,dense_rank,c_b615d6f6278a,Mauricio Umansky,13,1,13,12,1
32,2,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,13,1,13,12,1
32,2,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,13,1,13,12,1
32,3,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,12,1,12,11,1
32,3,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,12,1,12,11,1
32,3,R_plus,dense_rank,c_1532158d2c60,Tyson Beckford,12,3,12,9,0.818181818182
32,3,R_plus,dense_rank,c_274415f91128,Adrian Peterson,12,1,12,11,1
32,3,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,12,1,12,11,1
32,3,R_plus,dense_rank,c_443de94b524e,Jason Mraz,12,1,12,11,1
32,3,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,12,1,12,11,1
32,3,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,12,1,12,11,1
32,3,R_plus,dense_rank,c_aa522d7fe14c,Mira Sorvino,12,1,12,11,1
32,3,R_plus,dense_rank,c_b615d6f6278a,Mauricio Umansky,12,1,12,11,1
32,3,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,12,1,12,11,1
32,3,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,12,1,12,11,1
32,4,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,11,1,11,10,1
32,4,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,11,1,11,10,1
32,4,R_plus,dense_rank,c_274415f91128,Adrian Peterson,11,6,11,5,0.5
32,4,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,11,1,11,10,1
32,4,R_plus,dense_rank,c_443de94b524e,Jason Mraz,11,1,11,10,1
32,4,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,11,1,11,10,1
32,4,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,11,1,11,10,1
32,4,R_plus,dense_rank,c_aa522d7fe14c,Mira Sorvino,11,1,11,10,1
32,4,R_plus,dense_rank,c_b615d6f6278a,Mauricio Umansky,11,1,11,10,1
32,4,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,11,1,11,10,1
32,4,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,11,1,11,10,1
32,5,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,10,1,10,9,1
32,5,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,10,1,10,9,1
32,5,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,10,1,10,9,1
32,5,R_plus,dense_rank,c_443de94b524e,Jason Mraz,10,1,10,9,1
32,5,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,10,1,10,9,1
32,5,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,10,1,10,9,1
32,5,R_plus,dense_rank,c_aa522d7fe14c,Mira Sorvino,10,6,10,4,0.444444444444
32,5,R_plus,dense_rank,c_b615d6f6278a,Mauricio Umansky,10,1,10,9,1
32,5,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,10,1,10,9,1
32,5,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,10,1,10,9,1
32,6,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,9,1,9,8,1
32,6,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,9,1,9,8,1
32,6,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,9,1,9,8,1
32,6,R_plus,dense_rank,c_443de94b524e,Jason Mraz,9,1,9,8,1
32,6,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,9,1,9,8,1
32,6,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,9,1,9,8,1
32,6,R_plus,dense_rank,c_b615d6f6278a,Mauricio Umansky,9,3,9,6,0.75
32,6,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,9,1,9,8,1
32,6,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,9,1,9,8,1
32,7,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,8,1,8,7,1
32,7,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,8,1,8,7,1
32,7,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,8,1,8,7,1
32,7,R_plus,dense_rank,c_443de94b524e,Jason Mraz,8,1,8,7,1
32,7,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,8,1,8,7,1
32,7,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,8,1,8,7,1
32,7,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,8,1,8,7,1
32,7,R_plus,dense_rank,c_e4d906b28d73,Lele Pons,8,6,8,2,0.285714285714
32,8,R_plus,dense_rank,c_0a8f3cc88fa8,Barry Williams,7,2,7,5,0.833333333333
32,8,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,7,1,7,6,1
32,8,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,7,1,7,6,1
32,8,R_plus,dense_rank,c_443de94b524e,Jason Mraz,7,1,7,6,1
32,8,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,7,1,7,6,1
32,8,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,7,1,7,6,1
32,8,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,7,1,7,6,1
32,9,R_plus,dense_rank,c_0ffc9580e137,Harry Jowsey,6,1,6,5,1
32,9,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,6,1,6,5,1
32,9,R_plus,dense_rank,c_443de94b524e,Jason Mraz,6,1,6,5,1
32,9,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,6,1,6,5,1
32,9,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,6,1,6,5,1
32,9,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,6,1,6,5,1
32,10,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,5,1,5,4,1
32,10,R_plus,dense_rank,c_443de94b524e,Jason Mraz,5,1,5,4,1
32,10,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,5,1,5,4,1
32,10,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,5,1,5,4,1
32,10,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,5,1,5,4,1
32,11,R_plus,dense_rank,c_39f33002c42d,Ariana Madix,5,2,3,1,0.25
32,11,R_plus,dense_rank,c_443de94b524e,Jason Mraz,5,2,3,1,0.25
32,11,R_plus,dense_rank,c_6c0cfc3d0044,Alyson Hannigan,5,4,5,1,0.25
32,11,R_plus,dense_rank,c_6f7b072fccfc,Charity Lawson,5,4,5,1,0.25
32,11,R_plus,dense_rank,c_cedad300d876,Xochitl Gomez,5,1,1,0,0
33,1,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,13,1,13,12,1
33,1,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,13,1,13,12,1
33,1,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,13,1,13,12,1
33,1,R_plus,dense_rank,c_4416c492447c,Jenn Tran,13,1,13,12,1
33,1,R_plus,dense_rank,c_50d8f7334ef2,Anna Delvey,13,1,13,12,1
33,1,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,13,1,13,12,1
33,1,R_plus,dense_rank,c_6c369becca5b,Eric Roberts,13,1,13,12,1
33,1,R_plus,dense_rank,c_81ba1a15bc54,Brooks Nader,13,1,13,12,1
33,1,R_plus,dense_rank,c_826d53336104,Chandler Kinney,13,1,13,12,1
33,1,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,13,1,13,12,1
33,1,R_plus,dense_rank,c_a6a0da2a459b,Tori Spelling,13,1,13,12,1
33,1,R_plus,dense_rank,c_c4be83201a36,Phaedra Parks,13,1,13,12,1
33,1,R_plus,dense_rank,c_df16a54cb13c,Reginald VelJohnson,13,1,13,12,1
33,2,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,13,1,13,12,1
33,2,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,13,1,13,12,1
33,2,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,13,1,13,12,1
33,2,R_plus,dense_rank,c_4416c492447c,Jenn Tran,13,1,13,12,1
33,2,R_plus,dense_rank,c_50d8f7334ef2,Anna Delvey,13,6,13,7,0.583333333333
33,2,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,13,1,13,12,1
33,2,R_plus,dense_rank,c_6c369becca5b,Eric Roberts,13,1,13,12,1
33,2,R_plus,dense_rank,c_81ba1a15bc54,Brooks Nader,13,1,13,12,1
33,2,R_plus,dense_rank,c_826d53336104,Chandler Kinney,13,1,13,12,1
33,2,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,13,1,13,12,1
33,2,R_plus,dense_rank,c_a6a0da2a459b,Tori Spelling,13,7,13,6,0.5
33,2,R_plus,dense_rank,c_c4be83201a36,Phaedra Parks,13,1,13,12,1
33,2,R_plus,dense_rank,c_df16a54cb13c,Reginald VelJohnson,13,1,13,12,1
33,3,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,11,1,11,10,1
33,3,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,11,1,11,10,1
33,3,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,11,1,11,10,1
33,3,R_plus,dense_rank,c_4416c492447c,Jenn Tran,11,1,11,10,1
33,3,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,11,1,11,10,1
33,3,R_plus,dense_rank,c_6c369becca5b,Eric Roberts,11,2,11,9,0.9
33,3,R_plus,dense_rank,c_81ba1a15bc54,Brooks Nader,11,1,11,10,1
33,3,R_plus,dense_rank,c_826d53336104,Chandler Kinney,11,1,11,10,1
33,3,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,11,1,11,10,1
33,3,R_plus,dense_rank,c_c4be83201a36,Phaedra Parks,11,1,11,10,1
33,3,R_plus,dense_rank,c_df16a54cb13c,Reginald VelJohnson,11,1,11,10,1
33,4,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,9,1,9,8,1
33,4,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,9,1,9,8,1
33,4,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,9,1,9,8,1
33,4,R_plus,dense_rank,c_4416c492447c,Jenn Tran,9,1,9,8,1
33,4,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,9,1,9,8,1
33,4,R_plus,dense_rank,c_81ba1a15bc54,Brooks Nader,9,6,9,3,0.375
33,4,R_plus,dense_rank,c_826d53336104,Chandler Kinney,9,1,9,8,1
33,4,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,9,1,9,8,1
33,4,R_plus,dense_rank,c_c4be83201a36,Phaedra Parks,9,1,9,8,1
33,5,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,8,1,8,7,1
33,5,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,8,1,8,7,1
33,5,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,8,1,8,7,1
33,5,R_plus,dense_rank,c_4416c492447c,Jenn Tran,8,1,8,7,1
33,5,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,8,1,8,7,1
33,5,R_plus,dense_rank,c_826d53336104,Chandler Kinney,8,1,8,7,1
33,5,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,8,1,8,7,1
33,5,R_plus,dense_rank,c_c4be83201a36,Phaedra Parks,8,4,8,4,0.571428571429
33,6,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,7,1,7,6,1
33,6,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,7,1,7,6,1
33,6,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,7,1,7,6,1
33,6,R_plus,dense_rank,c_4416c492447c,Jenn Tran,7,5,7,2,0.333333333333
33,6,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,7,1,7,6,1
33,6,R_plus,dense_rank,c_826d53336104,Chandler Kinney,7,1,7,6,1
33,6,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,7,1,7,6,1
33,7,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,6,1,6,5,1
33,7,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,6,1,6,5,1
33,7,R_plus,dense_rank,c_38506bf4386f,Dwight Howard ,6,1,6,5,1
33,7,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,6,1,6,5,1
33,7,R_plus,dense_rank,c_826d53336104,Chandler Kinney,6,1,6,5,1
33,7,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,6,1,6,5,1
33,8,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,5,1,5,4,1
33,8,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,5,1,5,4,1
33,8,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,5,1,5,4,1
33,8,R_plus,dense_rank,c_826d53336104,Chandler Kinney,5,1,5,4,1
33,8,R_plus,dense_rank,c_905d57e778cf,Joey Graziadei,5,1,5,4,1
33,9,R_plus,dense_rank,c_03f1c95186f0,Ilona Maher,5,1,3,2,0.5
33,9,R_plus,dense_rank,c_070ccb9d48f3,Stephen Nedoroscik,5,3,5,2,0.5
33,9,R_plus,dense_rank,c_548bd4dd6577,Danny Amendola,5,2,5,3,0.75
33,9,R_plus,dense_rank,c_826d53336104,Chandler Kinney,5,3,5,2,0.5
